Epoch,Loss,Time
168,0.068,7.380256652832031
169,0.065,7.419563293457031
170,0.068,7.449569225311279
171,0.066,7.489409923553467
172,0.066,7.519633054733276
173,0.066,7.563295602798462
174,0.065,7.611112594604492
175,0.066,7.654769420623779
176,0.066,7.699587106704712
177,0.069,7.749651908874512
178,0.068,7.798172950744629
179,0.066,7.847080230712891
180,0.063,7.892167806625366
181,0.067,7.930258750915527
182,0.064,7.972676992416382
183,0.063,8.024106502532959
184,0.065,8.069761037826538
185,0.061,8.099593877792358
186,0.065,8.14305591583252
187,0.064,8.179527759552002
188,0.062,8.209743738174438
189,0.063,8.263752222061157
190,0.064,8.309718132019043
191,0.063,8.359442710876465
192,0.064,8.399513721466064
193,0.063,8.489720106124878
194,0.067,8.548436641693115
195,0.065,8.600196361541748
196,0.065,8.634639024734497
197,0.062,8.669403553009033
198,0.072,8.711899042129517
199,0.065,8.753721237182617
200,0.065,8.789012670516968
201,0.062,8.829713582992554
202,0.064,8.86057734489441
203,0.061,8.901645183563232
204,0.065,8.939525365829468
205,0.064,8.98163628578186
206,0.064,9.019464492797852
207,0.064,9.069439172744751
208,0.062,9.102841138839722
209,0.062,9.144574403762817
210,0.064,9.185214519500732
211,0.065,9.219733238220215
212,0.062,9.249634027481079
213,0.067,9.292292594909668
215,0.060,9.369865417480469
216,0.064,9.411765336990356
217,0.065,9.449837446212769
218,0.065,9.484535217285156
219,0.066,9.524161577224731
220,0.064,9.564740419387817
221,0.068,9.605236053466797
222,0.065,9.648457765579224
223,0.064,9.685133695602417
224,0.060,9.719460010528564
225,0.067,9.756920576095581
226,0.062,9.799929857254028
227,0.064,9.843341588973999
228,0.062,9.886852979660034
229,0.062,9.919613599777222
230,0.064,9.949745893478394
231,0.069,9.992141485214233
232,0.063,10.035423278808594
233,0.065,10.06977891921997
234,0.070,10.169511318206787
235,0.061,10.209739446640015
236,0.063,10.254651308059692
237,0.061,10.291738510131836
238,0.070,10.332858800888062
239,0.060,10.364471673965454
240,0.062,10.400477409362793
241,0.064,10.439411401748657
242,0.064,10.479490995407104
243,0.066,10.52469801902771
244,0.065,10.559617280960083
245,0.066,10.591214895248413
246,0.066,10.62392520904541
247,0.064,10.670871019363403
248,0.066,10.709864854812622
249,0.065,10.752373456954956
250,0.065,10.791588544845581
251,0.061,10.819603681564331
252,0.064,10.869419813156128
253,0.065,10.91262435913086
254,0.061,10.94945478439331
255,0.064,10.98954153060913
256,0.060,11.04046630859375
257,0.064,11.074571132659912
258,0.064,11.119845151901245
259,0.073,11.159424304962158
260,0.066,11.196946859359741
261,0.066,11.235470294952393
262,0.064,11.269579648971558
263,0.067,11.31220531463623
264,0.064,11.357869625091553
265,0.064,11.394805908203125
266,0.068,11.430727243423462
267,0.064,11.465284585952759
268,0.064,11.499635934829712
269,0.063,11.549699068069458
270,0.064,11.59103274345398
271,0.060,11.631061315536499
272,0.064,11.65948486328125
273,0.063,11.705989599227905
274,0.065,11.73992133140564
275,0.062,11.790636539459229
276,0.064,11.834173202514648
277,0.060,11.873834371566772
278,0.065,11.909643650054932
279,0.062,11.949399709701538
280,0.062,11.989767789840698
281,0.064,12.029821395874023
282,0.066,12.0698401927948
283,0.060,12.109891414642334
284,0.062,12.139675855636597
285,0.065,12.179848909378052
286,0.061,12.221638679504395
287,0.060,12.263928890228271
288,0.060,12.349974155426025
289,0.063,12.399762153625488
290,0.065,12.439457416534424
291,0.060,12.480568408966064
292,0.065,12.520734071731567
293,0.064,12.560844659805298
294,0.064,12.592770099639893
295,0.066,12.637784004211426
296,0.064,12.679832220077515
297,0.067,12.722159385681152
298,0.068,12.763432025909424
299,0.066,12.799675703048706
300,0.061,12.835969686508179
301,0.064,12.875945806503296
302,0.064,12.919737577438354
303,0.064,12.963494062423706
304,0.062,12.999874591827393
305,0.067,13.0372633934021
306,0.063,13.075469493865967
307,0.066,13.121220588684082
308,0.062,13.159841537475586
309,0.060,13.203258991241455
310,0.066,13.24442434310913
311,0.065,13.279488563537598
312,0.069,13.319575548171997
313,0.064,13.361041069030762
314,0.065,13.394431352615356
315,0.062,13.434756994247437
316,0.065,13.469619989395142
317,0.065,13.512656688690186
318,0.064,13.552503108978271
319,0.064,13.599381685256958
320,0.062,13.629392385482788
321,0.069,13.669740200042725
322,0.062,33
323,0.065,13.73969316482544
324,0.065,13.802807092666626
325,0.067,13.839874744415283
326,0.062,13.869526147842407
327,0.063,13.910339117050171
328,0.062,13.960129976272583
329,0.067,13.992161273956299
330,0.060,14.089518070220947
331,0.066,14.149680614471436
332,0.065,14.179679870605469
333,0.065,14.230529546737671
334,0.063,14.269431114196777
335,0.062,14.302006721496582
337,0.069,14.384477853775024
338,0.060,14.424518585205078
339,0.065,14.467530488967896
340,0.064,14.502909898757935
341,0.063,14.545968770980835
342,0.062,14.592362403869629
343,0.064,14.63401985168457
344,0.066,14.677155017852783
345,0.061,14.71986198425293
346,0.064,14.7677640914917
347,0.065,14.802332878112793
348,0.068,14.848684787750244
349,0.065,14.889516353607178
350,0.065,14.925284147262573
351,0.062,14.96981430053711
352,0.064,15.011070966720581
353,0.063,15.049865007400513
354,0.066,15.10985255241394
355,0.066,15.144885778427124
356,0.065,15.169479131698608
357,0.067,15.211780309677124
358,0.065,15.252791404724121
359,0.062,15.291771411895752
360,0.068,15.339571952819824
361,0.063,15.377988815307617
362,0.062,15.409988641738892
363,0.063,15.459542989730835
364,0.064,15.49963903427124
365,0.061,15.53476095199585
366,0.062,15.58223557472229
367,0.067,15.623528480529785
368,0.064,15.659440755844116
369,0.065,15.69975233078003
370,0.063,15.740952014923096
371,0.064,15.779789447784424
372,0.062,15.861449480056763
373,0.065,15.909668922424316
374,0.063,15.94829511642456
375,0.065,15.981559038162231
376,0.063,16.02471423149109
377,0.063,16.059452533721924
378,0.065,16.10978078842163
379,0.062,16.147639989852905
380,0.060,16.179651021957397
382,0.067,16.25950789451599
383,0.062,16.29939365386963
384,0.064,16.331170082092285
385,0.062,16.373575448989868
386,0.068,16.399418592453003
387,0.062,16.439576148986816
388,0.067,16.480923414230347
389,0.065,16.519784927368164
390,0.067,16.559451818466187
391,0.069,16.599966526031494
392,0.060,16.63950800895691
393,0.062,16.680394172668457
394,0.062,16.721636056900024
395,0.062,16.764451026916504
396,0.063,16.80519700050354
397,0.061,16.844542026519775
398,0.065,16.877941131591797
399,0.065,16.91477918624878
400,0.062,16.9508056640625
401,0.067,16.99164342880249
402,0.064,17.029541492462158
403,0.063,17.071198225021362
404,0.061,17.104782342910767
405,0.064,17.13979721069336
406,0.067,17.179677963256836
407,0.065,17.219749450683594
408,0.065,17.26432776451111
409,0.062,17.306479692459106
410,0.065,17.349846124649048
411,0.062,17.397560358047485
412,0.065,17.439836502075195
413,0.066,17.47958278656006
414,0.068,17.520612239837646
415,0.069,17.571828603744507
416,0.064,17.611868381500244
417,0.063,17.671435117721558
418,0.065,17.772643089294434
419,0.063,17.81272292137146
420,0.062,17.86961817741394
421,0.062,17.91297221183777
422,0.062,17.963112592697144
423,0.066,18.009706020355225
424,0.067,18.059540033340454
425,0.062,18.104474544525146
426,0.060,18.156427145004272
427,0.064,18.204509973526
428,0.060,18.254781007766724
429,0.064,18.30441403388977
430,0.062,18.34612226486206
431,0.064,18.379354238510132
432,0.066,18.419443130493164
433,0.067,18.457233905792236
434,0.066,18.489633560180664
435,0.067,18.52940583229065
436,0.066,18.562655925750732
437,0.060,18.59940814971924
438,0.067,18.6325900554657
439,0.061,18.679636240005493
440,0.060,18.72483205795288
441,0.060,18.760945320129395
442,0.070,18.809792518615723
443,0.061,18.860251903533936
444,0.060,18.909761667251587
445,0.070,18.959791898727417
446,0.063,19.02972650527954
447,0.064,19.08455467224121
448,0.065,19.13224220275879
449,0.063,19.18065619468689
450,0.062,19.2396981716156
451,0.062,19.28958821296692
452,0.068,19.337515592575073
453,0.062,19.37946057319641
454,0.063,19.469703197479248
455,0.061,19.525386095046997
456,0.062,19.569563150405884
457,0.063,19.609785556793213
458,0.064,19.639429330825806
459,0.065,19.676620960235596
460,0.061,19.71945023536682
461,0.065,19.759589672088623
462,0.060,19.799920082092285
463,0.062,19.84220290184021
464,0.063,19.875855684280396
465,0.063,19.915910482406616
466,0.065,19.955851554870605
467,0.065,19.99160933494568
468,0.061,20.032816648483276
469,0.064,20.069594144821167
470,0.063,20.099623680114746
471,0.065,20.146955966949463
472,0.062,20.19223713874817
473,0.067,20.22969937324524
474,0.063,20.274770975112915
475,0.060,20.316274166107178
476,0.065,20.35579776763916
477,0.064,20.390530586242676
478,0.062,20.431997776031494
479,0.064,20.473591804504395
480,0.063,20.51073956489563
481,0.062,20.5495924949646
482,0.063,20.59105634689331
483,0.059,20.624519109725952
484,0.065,20.669469118118286
485,0.067,20.70963716506958
486,0.063,20.755951404571533
487,0.073,20.794806718826294
488,0.061,20.8295681476593
489,0.070,20.864567041397095
490,0.065,20.90984296798706
491,0.065,20.949763298034668
492,0.067,21.059876680374146
493,0.061,21.09958004951477
494,0.063,21.139637231826782
495,0.064,21.18942356109619
496,0.063,21.23058009147644
497,0.064,21.26394534111023
498,0.062,21.30970311164856
499,0.060,21.359392642974854
500,0.064,21.409457206726074
501,0.063,21.459442615509033
502,0.065,21.497771739959717
503,0.061,21.5403254032135
504,0.067,21.58945345878601
505,0.068,21.637700080871582
506,0.064,21.679545879364014
507,0.061,21.72252917289734
508,0.067,21.764394998550415
509,0.065,21.809452295303345
510,0.063,21.85957098007202
511,0.063,21.902721166610718
512,0.061,21.93953514099121
513,0.060,21.98451280593872
514,0.065,22.024664402008057
515,0.064,22.079466819763184
516,0.059,22.159459352493286
517,0.062,22.209583282470703
518,0.070,22.256607055664062
519,0.062,22.301732063293457
520,0.065,22.345394134521484
521,0.065,22.37947940826416
522,0.065,22.421415328979492
523,0.062,22.46290683746338
524,0.065,22.49979543685913
525,0.065,22.541239500045776
526,0.062,22.579779148101807
527,0.063,22.62061595916748
528,0.067,22.661478996276855
529,0.065,22.709742784500122
530,0.062,22.756296634674072
531,0.067,22.80289053916931
532,0.063,22.84964108467102
533,0.063,22.889782905578613
534,0.065,22.929731607437134
535,0.065,22.96210813522339
536,0.060,23.010878086090088
537,0.067,23.06080722808838
538,0.064,23.099740028381348
539,0.066,23.1294424533844
540,0.060,23.174655437469482
541,0.064,23.212089776992798
542,0.062,23.251861810684204
543,0.066,23.293533325195312
544,0.062,23.339725494384766
545,0.064,23.38967752456665
546,0.064,23.436922550201416
547,0.065,23.52474880218506
548,0.065,23.560044527053833
549,0.061,23.599631786346436
550,0.063,23.63439440727234
551,0.063,23.669804096221924
552,0.063,23.710758447647095
553,0.066,23.74239706993103
554,0.065,23.779610633850098
555,0.062,23.826440572738647
556,0.061,23.859568119049072
557,0.066,23.899481773376465
558,0.062,23.93964123725891
559,0.060,23.969427824020386
560,0.061,24.000504732131958
561,0.062,24.044721841812134
562,0.068,24.079604625701904
563,0.069,24.109521865844727
564,0.064,24.149778604507446
565,0.064,24.18775463104248
566,0.062,24.2198383808136
567,0.061,24.257776021957397
568,0.065,24.295315742492676
569,0.063,24.34152126312256
570,0.063,24.39450740814209
571,0.065,24.439577341079712
572,0.066,24.479377031326294
573,0.060,24.519569873809814
574,0.065,24.55968427658081
575,0.067,24.599750995635986
576,0.064,24.64502501487732
577,0.065,24.68626356124878
578,0.063,24.726028203964233
579,0.066,24.77031183242798
580,0.063,24.809766054153442
581,0.062,24.851213932037354
582,0.066,24.89289665222168
583,0.063,24.933573246002197
584,0.065,24.979586839675903
585,0.067,25.02947163581848
586,0.063,25.079375743865967
587,0.067,25.12297248840332
588,0.066,25.169378519058228
589,0.063,25.214378118515015
590,0.061,25.2497980594635
591,0.061,25.299644231796265
592,0.063,25.349645376205444
593,0.065,25.39956545829773
594,0.068,25.444518327713013
595,0.064,25.48933982849121
596,0.060,25.52178955078125
597,0.063,25.566978693008423
598,0.065,25.60170888900757
599,0.062,25.64942216873169
600,0.060,25.69935631752014
601,0.062,25.741074562072754
602,0.071,25.781973123550415
603,0.062,25.823765993118286
604,0.071,25.859400987625122
605,0.066,25.89962649345398
606,0.066,25.93907856941223
607,0.064,25.972301721572876
608,0.067,26.022239685058594
609,0.065,26.069673776626587
610,0.062,26.11585807800293
611,0.062,26.159559726715088
612,0.064,26.20702338218689
613,0.069,26.24947500228882
614,0.063,26.28979253768921
615,0.063,26.34044623374939
616,0.068,26.381673336029053
617,0.065,26.432422637939453
618,0.065,26.47321319580078
619,0.063,26.519421815872192
620,0.063,26.559774160385132
621,0.063,26.599372625350952
622,0.065,26.653700351715088
623,0.066,26.699355125427246
624,0.063,26.754119873046875
625,0.064,26.804038047790527
626,0.061,26.849650859832764
627,0.062,26.93964457511902
628,0.064,26.979755640029907
629,0.068,27.039804697036743
630,0.060,27.087748527526855
631,0.063,27.121081352233887
632,0.065,27.161781787872314
633,0.068,27.209508657455444
634,0.067,27.257745265960693
635,0.063,27.296392679214478
636,0.066,27.339706659317017
637,0.061,27.386303186416626
638,0.065,27.429591417312622
639,0.063,27.47939395904541
640,0.067,27.534892559051514
641,0.064,27.57989239692688
642,0.061,27.621448516845703
643,0.065,27.669681549072266
644,0.068,27.712801694869995
645,0.064,27.769442558288574
646,0.063,27.81949472427368
647,0.061,27.86504030227661
648,0.066,27.91193151473999
649,0.065,27.96107029914856
650,0.063,27.99978542327881
651,0.063,28.051599502563477
652,0.061,28.104685306549072
653,0.065,28.151749849319458
654,0.064,28.203394412994385
655,0.063,28.243802070617676
656,0.063,28.28347611427307
657,0.064,28.31966209411621
658,0.068,28.35267472267151
659,0.065,28.39968204498291
660,0.061,28.443612813949585
661,0.062,28.49282145500183
662,0.060,28.5942280292511
663,0.062,28.652541399002075
664,0.066,28.69384241104126
665,0.064,28.73561930656433
666,0.060,28.779730081558228
667,0.065,28.825631856918335
668,0.065,28.86952233314514
669,0.068,28.9294490814209
670,0.062,28.979461193084717
671,0.065,29.029317378997803
672,0.062,29.069491863250732
673,0.064,29.11147904396057
674,0.061,29.149991035461426
675,0.068,29.19117832183838
676,0.063,29.234089612960815
677,0.063,29.26934242248535
678,0.063,29.315486192703247
679,0.062,29.359781503677368
680,0.061,29.392189502716064
681,0.067,29.440805196762085
682,0.064,29.47952437400818
683,0.065,29.517191886901855
684,0.068,29.565969228744507
685,0.064,29.609539270401
686,0.065,29.64701509475708
687,0.065,29.682382345199585
688,0.069,29.719814777374268
689,0.070,29.75951385498047
690,0.062,29.807006120681763
691,0.063,29.849390506744385
692,0.062,29.8838472366333
693,0.067,29.91937518119812
694,0.063,29.954651832580566
695,0.063,29.98949694633484
696,0.065,30.079554796218872
697,0.065,30.13243293762207
698,0.062,30.169417142868042
699,0.063,30.20643711090088
700,0.061,30.248039484024048
701,0.065,30.282213926315308
702,0.064,30.33008885383606
703,0.064,30.372750759124756
704,0.062,30.405818700790405
705,0.062,30.451721668243408
706,0.063,30.49767541885376
707,0.060,30.529505729675293
708,0.063,30.57247018814087
709,0.062,30.609813928604126
710,0.060,30.649805545806885
711,0.068,30.69725251197815
712,0.062,30.731403827667236
713,0.065,30.764770984649658
714,0.064,30.806813955307007
715,0.068,30.839427709579468
716,0.061,30.87971258163452
717,0.063,30.92269539833069
718,0.063,30.960092306137085
719,0.061,30.99474310874939
720,0.062,31.03487229347229
721,0.065,31.071933269500732
722,0.061,31.1198091506958
723,0.063,31.164645195007324
724,0.060,31.199774980545044
725,0.065,31.22952127456665
726,0.065,31.271332025527954
727,0.065,31.29947328567505
728,0.064,31.341697216033936
729,0.068,31.39092445373535
730,0.067,31.437721252441406
731,0.063,31.477768421173096
732,0.062,31.51751208305359
733,0.069,31.54940152168274
734,0.060,31.598121643066406
735,0.062,31.64562964439392
736,0.063,31.691975355148315
737,0.065,31.721065044403076
738,0.065,31.762006998062134
739,0.063,31.79983687400818
740,0.063,31.888057708740234
741,0.065,31.939821004867554
742,0.062,31.98647713661194
743,0.066,32.019612550735474
744,0.067,32.060773611068726
745,0.066,32.08968782424927
746,0.063,32.14145255088806
747,0.063,32.18237853050232
748,0.067,32.22338342666626
749,0.067,32.26155686378479
750,0.063,32.30199432373047
751,0.068,32.339428424835205
752,0.067,32.37953591346741
753,0.064,32.422220945358276
754,0.063,32.46096229553223
755,0.060,32.49954867362976
757,0.065,32.59097933769226
758,0.063,32.632805585861206
759,0.065,32.67962026596069
760,0.065,32.719645500183105
761,0.067,32.74938368797302
762,0.062,32.79518270492554
763,0.065,32.83602952957153
764,0.061,32.86979818344116
765,0.061,32.91628813743591
766,0.063,32.95164489746094
767,0.060,32.99212121963501
768,0.068,33.029420614242554
769,0.064,33.069448471069336
770,0.061,33.11025857925415
771,0.060,33.15129852294922
772,0.060,33.19275188446045
773,0.071,33.22446608543396
774,0.066,33.26110887527466
775,0.062,33.3024787902832
776,0.068,33.33952498435974
777,0.064,33.39026713371277
778,0.067,33.42977452278137
779,0.063,33.4656035900116
780,0.064,33.50947690010071
781,0.061,33.550623655319214
782,0.065,33.58285999298096
783,0.061,33.62284302711487
784,0.066,33.661866426467896
785,0.060,33.71126198768616
786,0.063,33.783620834350586
787,0.066,33.82489514350891
788,0.063,33.86744737625122
789,0.071,33.90474462509155
790,0.070,33.94951939582825
791,0.063,33.99237680435181
792,0.062,34.03302311897278
793,0.066,34.07420086860657
794,0.063,34.10978555679321
795,0.062,34.14504599571228
796,0.060,34.18181824684143
797,0.065,34.21976065635681
798,0.065,34.262152433395386
799,0.060,34.29986333847046
800,0.062,34.33936166763306
801,0.062,34.37972068786621
802,0.064,34.42407703399658
803,0.068,34.47471237182617
804,0.062,34.51389980316162
805,0.064,34.55955648422241
806,0.065,34.59113812446594
807,0.063,34.634798765182495
808,0.065,34.67412090301514
809,0.065,34.715012311935425
810,0.063,34.7594530582428
811,0.062,34.79972863197327
812,0.062,34.83836269378662
813,0.063,34.88079786300659
814,0.065,34.91950511932373
815,0.063,34.959755659103394
816,0.065,34.99879169464111
817,0.063,35.032018184661865
818,0.063,35.06974959373474
819,0.067,35.11425232887268
820,0.063,35.159422397613525
821,0.063,35.19541597366333
822,0.065,35.23091650009155
823,0.062,35.26735973358154
824,0.066,35.30677676200867
825,0.064,35.355834007263184
826,0.060,35.38967156410217
827,0.065,35.42953300476074
828,0.063,35.46997356414795
829,0.060,35.502493143081665
830,0.061,35.54363489151001
831,0.066,35.64669370651245
832,0.066,35.689793825149536
833,0.065,35.719587564468384
834,0.060,35.7632782459259
835,0.065,35.81294059753418
836,0.063,35.84932518005371
837,0.067,35.88637709617615
838,0.064,35.92962884902954
839,0.069,35.963711738586426
840,0.060,36.00962853431702
841,0.067,36.05301475524902
842,0.062,36.089831829071045
843,0.061,36.131168365478516
844,0.063,36.17979073524475
845,0.063,36.20942568778992
846,0.061,36.25964832305908
847,0.063,36.29951477050781
848,0.066,36.33801317214966
849,0.062,36.37779712677002
850,0.061,36.414459466934204
851,0.067,36.44939613342285
852,0.065,36.48934245109558
853,0.060,36.53572750091553
854,0.062,36.5695436000824
855,0.063,36.60938119888306
856,0.065,36.64935517311096
857,0.061,36.68600559234619
858,0.063,36.7305064201355
859,0.065,36.770989656448364
860,0.063,36.8097882270813
861,0.065,36.850592374801636
862,0.064,36.87976336479187
863,0.063,36.91951584815979
864,0.063,36.96985721588135
865,0.063,37.01285791397095
866,0.066,37.04976153373718
867,0.066,37.09241557121277
868,0.061,37.12942624092102
869,0.062,37.175031423568726
870,0.065,37.21938729286194
871,0.060,37.264480113983154
872,0.062,37.29985547065735
873,0.070,37.339518785476685
874,0.062,37.37138485908508
875,0.060,37.410908222198486
876,0.068,37.504055976867676
877,0.063,37.56006360054016
878,0.062,37.60333561897278
879,0.068,37.65167760848999
880,0.069,37.70946717262268
881,0.062,37.7495276927948
882,0.067,37.78975796699524
883,0.062,37.834673166275024
884,0.063,37.87216401100159
885,0.062,37.91095733642578
886,0.061,37.95451521873474
887,0.065,37.98961663246155
889,0.061,38.069361448287964
890,0.067,38.11142063140869
891,0.066,38.15469932556152
892,0.063,38.19950842857361
893,0.064,38.2295036315918
894,0.060,38.273496866226196
895,0.062,38.31928563117981
896,0.060,38.359394550323486
897,0.062,38.3997802734375
898,0.063,38.4445161819458
899,0.067,38.47930073738098
900,0.065,38.526583194732666
901,0.065,38.56978702545166
902,0.065,38.60975790023804
903,0.061,38.64965343475342
904,0.065,38.679643392562866
905,0.061,38.725292921066284
906,0.066,38.7753643989563
907,0.063,38.82216477394104
908,0.062,38.859375
909,0.060,38.900079011917114
910,0.064,38.939608573913574
911,0.066,38.98415994644165
912,0.063,39.03225827217102
913,0.065,39.0764799118042
914,0.063,39.109715938568115
915,0.063,39.15712833404541
916,0.066,39.206910848617554
917,0.065,39.241193771362305
918,0.063,39.28950071334839
919,0.066,39.339295625686646
920,0.060,39.459758281707764
921,0.063,39.51453948020935
922,0.063,39.55951428413391
923,0.063,39.59968280792236
924,0.065,39.639625787734985
925,0.065,39.66978669166565
926,0.063,39.71208357810974
927,0.065,39.759411334991455
928,0.063,39.805989503860474
929,0.063,39.846038579940796
930,0.063,39.88097810745239
931,0.064,39.91940116882324
932,0.060,39.96767997741699
933,0.062,40.00947451591492
934,0.069,40.05005240440369
935,0.066,40.089679479599
936,0.063,40.131277084350586
937,0.063,40.18429660797119
938,0.062,40.222723960876465
939,0.068,40.26951837539673
940,0.068,40.3096387386322
941,0.063,40.34942650794983
942,0.067,40.4021372795105
943,0.066,40.43975472450256
944,0.064,40.48083448410034
945,0.068,40.52123188972473
946,0.062,40.56501579284668
947,0.063,40.604580879211426
948,0.065,40.65471386909485
949,0.065,40.69948673248291
950,0.063,40.739543437957764
951,0.064,40.779441118240356
952,0.061,40.82943844795227
953,0.063,40.86513900756836
954,0.063,40.91365146636963
955,0.063,40.95409846305847
956,0.071,40.99209022521973
957,0.063,41.0393853187561
958,0.063,41.13970875740051
959,0.065,41.17973780632019
960,0.065,41.22597050666809
961,0.061,41.2694091796875
962,0.066,41.309502840042114
963,0.064,41.35264801979065
964,0.065,41.39485025405884
965,0.065,41.43442893028259
966,0.065,41.479737758636475
967,0.061,41.52968454360962
968,0.062,41.57060408592224
969,0.066,41.61960172653198
970,0.062,41.66530156135559
971,0.061,41.71092247962952
972,0.062,41.756232500076294
973,0.067,41.80581092834473
974,0.067,41.84963536262512
975,0.065,41.894694566726685
976,0.063,41.94432020187378
977,0.062,41.98630428314209
978,0.063,42.0296905040741
979,0.065,42.07953214645386
980,0.063,42.16950535774231
981,0.062,42.2797589302063
982,0.063,42.3293981552124
983,0.065,42.37663221359253
984,0.067,42.42560148239136
985,0.061,42.4697585105896
986,0.066,42.50965857505798
987,0.062,42.55970883369446
988,0.063,42.60089349746704
989,0.067,42.63968205451965
990,0.066,42.694549322128296
991,0.062,42.73526620864868
992,0.066,42.76948881149292
993,0.063,42.88463640213013
994,0.066,42.92553496360779
995,0.063,42.96745848655701
996,0.068,43.01957440376282
997,0.067,43.06834173202515
998,0.062,43.109703063964844
999,0.060,43.15935826301575
